Path,URL,Size in bytes (optional but recommended),MD5 Hash (optional but recommended),Filter Terms (optional),Overwrite (optional),Comments (optional)
docs/CD-i/Manuals/Lucky Luke - The Video Game.pdf,https://archive.org/download/mister-manuals/1991_Philips%20CD-i.zip/1991_Philips%20CD-i%2FLucky%20Luke%20-%20The%20Video%20Game.pdf,1403917,9774ed7eb1557c1500b6b48c51e22faf,,,Lucky Luke - The Video Game.pdf
docs/CD-i/Manuals/Mad Dog II - The Lost Gold.pdf,https://archive.org/download/mister-manuals/1991_Philips%20CD-i.zip/1991_Philips%20CD-i%2FMad%20Dog%20II%20-%20The%20Lost%20Gold.pdf,930015,b8741d37d1dc3efd64c7955d35237761,,,Mad Dog II - The Lost Gold.pdf
docs/CD-i/Manuals/Mad Dog McCree.pdf,https://archive.org/download/mister-manuals/1991_Philips%20CD-i.zip/1991_Philips%20CD-i%2FMad%20Dog%20McCree.pdf,356760,648b1cbee4d5b75a72c51dd04778fdc2,,,Mad Dog McCree.pdf
docs/CD-i/Manuals/Making the Grade.pdf,https://archive.org/download/mister-manuals/1991_Philips%20CD-i.zip/1991_Philips%20CD-i%2FMaking%20the%20Grade.pdf,665750,dd70c73df8afbe305300faeedf06218e,,,Making the Grade.pdf
docs/CD-i/Manuals/Master Labyrinth.pdf,https://archive.org/download/mister-manuals/1991_Philips%20CD-i.zip/1991_Philips%20CD-i%2FMaster%20Labyrinth.pdf,1325906,1db0712a3f768a219f97cc6de743edca,,,Master Labyrinth.pdf
docs/CD-i/Manuals/Mega-Maze.pdf,https://archive.org/download/mister-manuals/1991_Philips%20CD-i.zip/1991_Philips%20CD-i%2FMega-Maze.pdf,1602523,52a90c736209cabf51a05eb828c7bb67,,,Mega-Maze.pdf
docs/CD-i/Manuals/Merlin_s Apprentice.pdf,https://archive.org/download/mister-manuals/1991_Philips%20CD-i.zip/1991_Philips%20CD-i%2FMerlin_s%20Apprentice.pdf,2458277,77ad5e3b8dafb9ad5f9d2c239b03e511,,,Merlin_s Apprentice.pdf
docs/CD-i/Manuals/Mutant Rampage - Bodyslam.pdf,https://archive.org/download/mister-manuals/1991_Philips%20CD-i.zip/1991_Philips%20CD-i%2FMutant%20Rampage%20-%20Bodyslam.pdf,1729559,3fc258c31826086bb9e47b5c24648f7b,,,Mutant Rampage - Bodyslam.pdf
docs/CD-i/Manuals/Mystic Midway - Phantom Express.pdf,https://archive.org/download/mister-manuals/1991_Philips%20CD-i.zip/1991_Philips%20CD-i%2FMystic%20Midway%20-%20Phantom%20Express.pdf,1065502,6e66ffc2b2dfc109c9d8f29fa8e37fa1,,,Mystic Midway - Phantom Express.pdf
docs/CD-i/Manuals/NFL Football Trivia Challenge _94-_95 Edition.pdf,https://archive.org/download/mister-manuals/1991_Philips%20CD-i.zip/1991_Philips%20CD-i%2FNFL%20Football%20Trivia%20Challenge%20_94-_95%20Edition.pdf,319852,b75e1d89b8c025c6f3d28b1136b2f4b7,,,NFL Football Trivia Challenge _94-_95 Edition.pdf
docs/CD-i/Manuals/NFL Hall of Fame Football.pdf,https://archive.org/download/mister-manuals/1991_Philips%20CD-i.zip/1991_Philips%20CD-i%2FNFL%20Hall%20of%20Fame%20Football.pdf,2282447,64b3d4b4214d3a847b56d0f217e7c6cd,,,NFL Hall of Fame Football.pdf
docs/CD-i/Manuals/NFL Instant Replay.pdf,https://archive.org/download/mister-manuals/1991_Philips%20CD-i.zip/1991_Philips%20CD-i%2FNFL%20Instant%20Replay.pdf,893927,0d6c3500186834eddb67635cc6e48bee,,,NFL Instant Replay.pdf
docs/CD-i/Manuals/Othello.pdf,https://archive.org/download/mister-manuals/1991_Philips%20CD-i.zip/1991_Philips%20CD-i%2FOthello.pdf,841159,74626d907aff42a0e7e93b251c7a3a53,,,Othello.pdf
docs/CD-i/Manuals/Pinball.pdf,https://archive.org/download/mister-manuals/1991_Philips%20CD-i.zip/1991_Philips%20CD-i%2FPinball.pdf,422375,790c64d34c32e6955cb767d0c007e224,,,Pinball.pdf
docs/CD-i/Manuals/Plunderball.pdf,https://archive.org/download/mister-manuals/1991_Philips%20CD-i.zip/1991_Philips%20CD-i%2FPlunderball.pdf,253690,b3d87bcbfc2ea9ad215ce82195ebbe4a,,,Plunderball.pdf
